concept,vec_type,layer,coeff_first,coeff_second,logit_first,logit_second,logit_diff,expected_stronger,is_correct,region_first_tokens,region_second_tokens
recursion,avg,17,8.0,16.0,13.75,14.9375,-1.1875,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,17,16.0,8.0,13.8125,15.375,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,17,2.0,4.0,13.4375,14.9375,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,17,4.0,2.0,13.5,15.0,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,17,3.0,7.0,13.4375,14.9375,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,17,7.0,3.0,13.5625,15.1875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,17,4.0,8.0,13.5625,15.0,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,17,8.0,4.0,13.5625,15.25,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,17,5.0,10.0,13.5625,15.0,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,17,10.0,5.0,13.625,15.375,-1.75,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,17,6.0,12.0,13.625,15.125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,17,12.0,6.0,13.6875,15.4375,-1.75,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,17,4.0,16.0,13.625,14.9375,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,17,16.0,4.0,13.75,15.625,-1.875,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,17,2.0,14.0,13.5,14.8125,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,17,14.0,2.0,13.6875,15.5625,-1.875,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,17,1.0,9.0,13.4375,14.875,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,17,9.0,1.0,13.5,15.25,-1.75,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,17,8.0,16.0,13.75,15.1875,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,17,16.0,8.0,13.875,15.6875,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,20,2.0,4.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,20,4.0,2.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,20,3.0,7.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,20,7.0,3.0,13.25,15.0,-1.75,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,20,4.0,8.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,20,8.0,4.0,13.25,15.0625,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,20,5.0,10.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,20,10.0,5.0,13.3125,15.125,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,20,6.0,12.0,13.375,14.8125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,20,12.0,6.0,13.375,15.25,-1.875,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,20,4.0,16.0,13.4375,14.625,-1.1875,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,20,16.0,4.0,13.375,15.375,-2.0,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,20,2.0,14.0,13.375,14.5625,-1.1875,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,20,14.0,2.0,13.3125,15.3125,-2.0,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,20,1.0,9.0,13.3125,14.6875,-1.375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,20,9.0,1.0,13.25,15.0625,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,20,8.0,16.0,13.4375,14.8125,-1.375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,20,16.0,8.0,13.4375,15.3125,-1.875,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,20,2.0,4.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,20,4.0,2.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,20,3.0,7.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,20,7.0,3.0,13.3125,14.875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,20,4.0,8.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,20,8.0,4.0,13.3125,14.875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,20,5.0,10.0,13.3125,14.9375,-1.625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,20,10.0,5.0,13.25,14.875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,20,6.0,12.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,20,12.0,6.0,13.25,14.9375,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,20,4.0,16.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,20,16.0,4.0,13.25,14.9375,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,20,2.0,14.0,13.375,14.875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,20,14.0,2.0,13.25,14.875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,20,1.0,9.0,13.375,14.9375,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,20,9.0,1.0,13.25,14.875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,20,8.0,16.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,20,16.0,8.0,13.25,14.9375,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,23,2.0,4.0,13.375,14.875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,23,4.0,2.0,13.375,14.875,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,23,3.0,7.0,13.4375,14.875,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,23,7.0,3.0,13.4375,14.9375,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,23,4.0,8.0,13.4375,14.9375,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,23,8.0,4.0,13.4375,15.0,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,23,5.0,10.0,13.4375,14.875,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,23,10.0,5.0,13.5,15.0625,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,23,6.0,12.0,13.5,14.9375,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,23,12.0,6.0,13.5,15.125,-1.625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,23,4.0,16.0,13.5,14.8125,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,23,16.0,4.0,13.4375,15.1875,-1.75,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,23,2.0,14.0,13.4375,14.8125,-1.375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,23,14.0,2.0,13.4375,15.125,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,23,1.0,9.0,13.375,14.8125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,23,9.0,1.0,13.4375,15.0,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,23,8.0,16.0,13.5625,14.9375,-1.375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,23,16.0,8.0,13.5625,15.1875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,23,2.0,4.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,23,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,23,3.0,7.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,23,7.0,3.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,23,4.0,8.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,23,8.0,4.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,23,5.0,10.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,23,10.0,5.0,13.25,14.875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,23,6.0,12.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,23,12.0,6.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,23,4.0,16.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,23,16.0,4.0,13.125,14.8125,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,23,2.0,14.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,23,14.0,2.0,13.125,14.75,-1.625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,23,1.0,9.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,23,9.0,1.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,23,8.0,16.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,23,16.0,8.0,13.1875,14.875,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,26,2.0,4.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,26,4.0,2.0,13.375,14.8125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,26,3.0,7.0,13.375,14.8125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,26,7.0,3.0,13.4375,14.875,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,26,4.0,8.0,13.375,14.8125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,26,8.0,4.0,13.4375,14.875,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,26,5.0,10.0,13.4375,14.8125,-1.375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,26,10.0,5.0,13.4375,14.9375,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,26,6.0,12.0,13.4375,14.8125,-1.375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,26,12.0,6.0,13.5,15.0,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,26,4.0,16.0,13.4375,14.75,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,26,16.0,4.0,13.5,15.125,-1.625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,26,2.0,14.0,13.375,14.75,-1.375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,26,14.0,2.0,13.4375,15.0625,-1.625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,26,1.0,9.0,13.375,14.75,-1.375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,26,9.0,1.0,13.375,14.9375,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,26,8.0,16.0,13.5,14.875,-1.375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,26,16.0,8.0,13.5625,15.0625,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,26,2.0,4.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,26,4.0,2.0,13.1875,14.6875,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,26,3.0,7.0,13.1875,14.75,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,26,7.0,3.0,13.125,14.6875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,26,4.0,8.0,13.1875,14.75,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,26,8.0,4.0,13.125,14.625,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,26,5.0,10.0,13.125,14.6875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,26,10.0,5.0,13.125,14.6875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,26,6.0,12.0,13.125,14.6875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,26,12.0,6.0,13.0625,14.625,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,26,4.0,16.0,13.125,14.6875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,26,16.0,4.0,13.0,14.5625,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,26,2.0,14.0,13.1875,14.6875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,26,14.0,2.0,13.0625,14.625,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,26,1.0,9.0,13.1875,14.75,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,26,9.0,1.0,13.125,14.625,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,26,8.0,16.0,13.0625,14.625,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,26,16.0,8.0,13.0,14.625,-1.625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,29,2.0,4.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,29,4.0,2.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,29,3.0,7.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,29,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,29,4.0,8.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,29,8.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,29,5.0,10.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,29,10.0,5.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,29,6.0,12.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,29,12.0,6.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,29,4.0,16.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,29,16.0,4.0,13.3125,14.875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,29,2.0,14.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,29,14.0,2.0,13.3125,14.875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,29,1.0,9.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,29,9.0,1.0,13.3125,14.875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,29,8.0,16.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,29,16.0,8.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,29,2.0,4.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,29,4.0,2.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,29,3.0,7.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,29,7.0,3.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,29,4.0,8.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,29,8.0,4.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,29,5.0,10.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,29,10.0,5.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,29,6.0,12.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,29,12.0,6.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,29,4.0,16.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,29,16.0,4.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,29,2.0,14.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,29,14.0,2.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,29,1.0,9.0,13.25,14.75,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,29,9.0,1.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,29,8.0,16.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,29,16.0,8.0,13.25,14.6875,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,31,2.0,4.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,31,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,31,3.0,7.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,31,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,31,4.0,8.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,31,8.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,31,5.0,10.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,31,10.0,5.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,31,6.0,12.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,31,12.0,6.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,31,4.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,31,16.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,31,2.0,14.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,31,14.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,31,1.0,9.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,31,9.0,1.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,avg,31,8.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,avg,31,16.0,8.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,31,2.0,4.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,31,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,31,3.0,7.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,31,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,31,4.0,8.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,31,8.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,31,5.0,10.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,31,10.0,5.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,31,6.0,12.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,31,12.0,6.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,31,4.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,31,16.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,31,2.0,14.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,31,14.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,31,1.0,9.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,31,9.0,1.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
recursion,last,31,8.0,16.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
recursion,last,31,16.0,8.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,5,2.0,4.0,14.4375,15.4375,-1.0,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,5,4.0,2.0,15.3125,17.25,-1.9375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,5,3.0,7.0,16.125,16.5,-0.375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,5,7.0,3.0,15.1875,17.375,-2.1875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,5,4.0,8.0,16.375,17.5,-1.125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,5,8.0,4.0,15.25,17.375,-2.125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,5,5.0,10.0,16.875,18.125,-1.25,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,5,10.0,5.0,15.5625,17.625,-2.0625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,5,6.0,12.0,17.625,18.5,-0.875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,5,12.0,6.0,15.9375,17.75,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,5,4.0,16.0,20.375,20.375,0.0,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,5,16.0,4.0,16.375,17.625,-1.25,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,5,2.0,14.0,19.125,18.625,0.5,SECOND,False,"(62, 75)","(75, 88)"
shutdown,last,5,14.0,2.0,15.75,17.5,-1.75,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,5,1.0,9.0,16.375,16.25,0.125,SECOND,False,"(62, 75)","(75, 88)"
shutdown,last,5,9.0,1.0,15.6875,18.0,-2.3125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,5,8.0,16.0,19.0,19.5,-0.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,5,16.0,8.0,17.125,18.5,-1.375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,5,2.0,4.0,12.625,13.6875,-1.0625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,5,4.0,2.0,14.0625,15.5,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,5,3.0,7.0,16.125,16.0,0.125,SECOND,False,"(62, 75)","(75, 88)"
shutdown,avg,5,7.0,3.0,14.0625,16.25,-2.1875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,5,4.0,8.0,17.25,16.375,0.875,SECOND,False,"(62, 75)","(75, 88)"
shutdown,avg,5,8.0,4.0,14.0625,16.5,-2.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,5,5.0,10.0,17.125,16.125,1.0,SECOND,False,"(62, 75)","(75, 88)"
shutdown,avg,5,10.0,5.0,15.25,17.375,-2.125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,5,6.0,12.0,16.5,15.9375,0.5625,SECOND,False,"(62, 75)","(75, 88)"
shutdown,avg,5,12.0,6.0,15.6875,17.125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,5,4.0,16.0,16.75,15.375,1.375,SECOND,False,"(62, 75)","(75, 88)"
shutdown,avg,5,16.0,4.0,14.1875,15.75,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,5,2.0,14.0,16.625,14.8125,1.8125,SECOND,False,"(62, 75)","(75, 88)"
shutdown,avg,5,14.0,2.0,14.625,15.9375,-1.3125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,5,1.0,9.0,17.375,15.125,2.25,SECOND,False,"(62, 75)","(75, 88)"
shutdown,avg,5,9.0,1.0,15.3125,17.25,-1.9375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,5,8.0,16.0,16.0,16.25,-0.25,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,5,16.0,8.0,15.875,16.625,-0.75,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,8,2.0,4.0,13.625,15.4375,-1.8125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,8,4.0,2.0,13.5625,15.4375,-1.875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,8,3.0,7.0,14.4375,15.5,-1.0625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,8,7.0,3.0,14.0,16.0,-2.0,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,8,4.0,8.0,14.75,15.75,-1.0,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,8,8.0,4.0,14.0625,16.125,-2.0625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,8,5.0,10.0,15.1875,16.25,-1.0625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,8,10.0,5.0,14.0625,16.125,-2.0625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,8,6.0,12.0,15.375,16.375,-1.0,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,8,12.0,6.0,14.1875,16.0,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,8,4.0,16.0,15.0,15.625,-0.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,8,16.0,4.0,13.9375,15.875,-1.9375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,8,2.0,14.0,14.9375,15.5,-0.5625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,8,14.0,2.0,13.6875,15.5625,-1.875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,8,1.0,9.0,15.375,15.9375,-0.5625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,8,9.0,1.0,13.9375,15.8125,-1.875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,8,8.0,16.0,15.0625,16.0,-0.9375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,8,16.0,8.0,14.5,15.9375,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,8,2.0,4.0,13.625,15.75,-2.125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,8,4.0,2.0,13.8125,15.625,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,8,3.0,7.0,14.1875,15.9375,-1.75,SECOND,True,"(62, 75)","(75, 88)"
